geometry/type,geometry/coordinates/0,geometry/coordinates/1,type,properties/state,properties/code,properties/name,properties/zone,properties/address,geometry
Point,74.75968040000001,13.477458799999999,Feature,Karnataka,BKJ,BARKUR,KR,"Udupi, Karnataka",
Point,75.04278599999999,12.385524,Feature,Kerala,BFR,BEKAL FORT,SR,"Pallikere, Kerala",
Point,81.737851,18.987443,Feature,Chhattisgarh,DMK,Dilmili,ECoR,"National Highway 16, Chhattisgarh",
Point,86.69712126,24.51178242,Feature,Jharkhand,DGHR,Deoghar,ER,"Deoghar, Jharkhand",
Point,75.99049337,12.98251226,Feature,Karnataka,ALUR,Alur Halt,SWR,"Hassan - Alur Rd, Karnataka",
Point,77.79476000000001,20.812496,Feature,,TMT,TIMTALA,,,
Point,77.862831,20.821793,Feature,,MLR,MALKHED,,,
Point,77.9821558,20.8045192,Feature,,CND,CHANDUR,,,
Point,78.040981,20.79317,Feature,,DIP,DIPORE,,,
Point,78.138054,20.784674000000003,Feature,,DMN,DHAMANGAON,,,
Point,78.230026,20.754248,Feature,,TLN,TALNI,,,
Point,78.318111,20.726734,Feature,,PLO,PULGAON JN,,,
Point,78.376203,20.737041,Feature,,KAOT,KAOTHA,,,
Point,78.463093,20.729315,Feature,,DAE,DAHEGAON,,,
Point,78.594157,20.732777,Feature,,WR,WARDHA JN,,,
Point,78.619225,20.739076,Feature,,SEGM,SEVAGRAM,,,
Point,78.65067138549999,20.7471655405,Feature,,VADR,WARUD,,,
Point,78.808237,20.800701,Feature,,TGP,TULJAPUR,,,
Point,78.97444766000001,20.860176040000002,Feature,,BOK,BORKHEDI,,,
Point,79.01362896,20.91847276,Feature,,BTBR,BUTI BORI,,,
Point,74.88002100000001,30.445148,Feature,Punjab,CBX,CHAND BHAN,NR,"Jaitu, Punjab",
Point,79.030314,20.993595999999997,Feature,,GMG,GUMGAON,,,
Point,74.57136412999999,15.44947863,Feature,Karnataka,DEV,DEVARAYI,SWR,"State Highway 34, Karnataka",
Point,79.048839,21.049338,Feature,,KRI,KHAPTI,,,
Point,79.0825197485,21.1268588122,Feature,,AJNI,AJNI,,,
Point,79.197947,21.21172,Feature,,KP,KAMPTEE,,,
Point,88.13891000000001,22.486845,Feature,,CGA,CHENGEL,,,
Point,79.676645,21.573844,Feature,Maharashtra,DGBZ,Dongri Buzurg,SECR,"State Highway 251, Maharashtra",
Point,88.1635216052,22.5035911202,Feature,,BVA,BAURIA JN,,,
Point,88.185699,22.529208,Feature,,NALR,NALPUR,,,
Point,77.32451142,27.48655053,Feature,Rajasthan,DEEG,Deeg,NCR,"Bharatpur, Rajasthan",
Point,88.19939199999999,22.547877,Feature,,ABB,ABADA,,,
Point,88.2090743463,22.5613094942,Feature,,SEL,SANKRALL,,,
Point,88.239643,22.575169,Feature,,ADL,ANDUL,,,
Point,88.284011,22.58393,Feature,,SRC,SANTRAGACHI JN,,,
Point,88.295438,22.587778,Feature,,RMJ,RAMRAJATALA,,,
Point,88.419,22.650758,Feature,West Bengal,DGNR,Durganagar,ER,"Kolkata, West Bengal",
Point,78.4177652356,10.6075620105,Feature,,MPA,MANAPARAI,,,
Point,93.926117,26.354394000000003,Feature,Assam,BHGN,BHILGAON,NFR,"National Highway 39, Assam",
Point,78.493545,10.652687,Feature,,SMDM,SAMUDRAM,,,
Point,78.547696,10.700678,Feature,,KLS,KOLATUR,,,
Point,95.1720581342,27.481420709000002,Feature,Assam,CHB,CHABUA,NFR,"Chabua, Assam",
Point,80.705156,27.977317000000003,Feature,Uttar Pradesh,DEO,DEOKALI,NER,"State Highway 90, Uttar Pradesh",
Point,75.35904533,32.46131096,Feature,Jammu and Kashmir,CHNR,CHHAN ARORIAN,NR,"Chhan Arorian, Jammu and Kashmir",
Point,75.432931,32.440429,Feature,Jammu and Kashmir,BDHY,BUDHI,NR,"Kathua, Jammu and Kashmir",
Point,75.623498,32.083103,Feature,Punjab,CKKN,CHAK KALAN,NR,"National Highway 1A, Punjab",
Point,75.61231335209999,32.0195148161,Feature,Punjab,BNGL,BHANGALA,NR,"National Highway 1A, Punjab",
Point,88.529672,23.078406,Feature,West Bengal,CDH,Chakdaha,ER,"Chakdaha, West Bengal",
Point,75.639894,31.617259999999998,Feature,Punjab,CGH,CHOLANG,NR,"Adda Cholang, Punjab",
Point,72.859587,19.250166,Feature,Maharashtra,DIC,DAHISAR,WR,"Mumbai, Maharashtra",
Point,75.271993,31.902255,Feature,Punjab,CHN,Chhina,NR,"Ghuman Kalan Rd, Punjab",
Point,88.136281,22.831668,Feature,West Bengal,MLYA,Maliya,ER,"Maliya, West Bengal",
Point,88.392178,22.290179,Feature,West Bengal,DMU,Dhamua,ER,"Sherpur Dhamua Rd, West Bengal",
Point,76.104438,23.230256999999998,Feature,Jharkhand,DON,DERAWAN HALT,SER,"Derawan, Jharkhand",
Point,82.167585,22.057473,Feature,,BSP,BILASPUR JN,,,
,,,Feature,Gujarat,DMJ,Dharmaj,WR,"State Highway 6, Gujarat",
Point,75.210494,19.916367,Feature,Maharashtra,DLB,DAULATABAD,SCR,"Maharashtra., Maharashtra",
Point,86.599522,25.590821,Feature,Bihar,DHT,DHAMARA GHAT,ECR,"Bihar, Bihar",
Point,74.9887134,17.120967200000003,Feature,Maharashtra,DLGN,DHALGAON,CR,"Jath Rd, Maharashtra",
Point,76.10298900000001,18.353216,Feature,Maharashtra,DKY,DHOKI,CR,"Dhoki Town, Maharashtra",
Point,75.75084299999999,32.289064,Feature,,DLSR,DALHOGI ROAD,?,,
Point,83.87109099999999,26.283979000000002,Feature,,DRBR,Deoraha Baba Road,NER,,
Point,83.423264,25.799898,Feature,Uttar Pradesh,DLR,DULLAHAPUR,NER,"SH 67, Uttar Pradesh",
Point,81.477969,21.226612,Feature,,DCAB,DCAB,,,
Point,93.126587,25.427907,Feature,Assam,DKE,DIHAKHO,NFR,"Diakkawn Rd, Assam",
Point,81.499084,21.236052,Feature,,CABN,BHILAI CABIN,,,
Point,85.658334,23.799131,Feature,,DNEA,DANEA,ECR,,
Point,74.88112287595868,29.182572629698868,Feature,Rajasthan,DPLN,Diplana,NWR,"State Highway 36, Rajasthan",
Point,81.516054,21.243782,Feature,,KMI,KUMHARI,,,
Point,72.953112,22.39911,Feature,,DOW,Davol,WR,,
Point,77.09925299999999,24.592205,Feature,Rajasthan,DHR,DHARNAODA,WCR,"Dharnawada, Rajasthan",
Point,81.5736163281,21.2532719083,Feature,,SZB,SARONA CABIN,,,
Point,76.8075098584,30.5176409515,Feature,Punjab,DHPR,DAPPAR,NR,"National Highway 22, Punjab",
Point,81.629328,21.256462000000003,Feature,,R,RAIPUR JN,,,
Point,81.639183,21.277967999999998,Feature,,WRC,W R S COLONY PH,,,
Point,81.644569,21.289034,Feature,,URK,URKURA,,,
Point,85.533639,26.576993,Feature,Bihar,DUMR,Dumra,ECR,"NH 77, Bihar",
Point,72.1796003,24.237125199999998,Feature,Gujarat,DISA,DISA,WR,"Disa, Gujarat",
Point,81.42156278,16.58967159,Feature,Andhra Pradesh,CKV,CHERUKUVADA,SCR,"Cherukawada, Andhra Pradesh",
Point,80.925291,26.830675,Feature,,LKO,LUCKNOW,,,
Point,77.228356,28.661815999999998,Feature,Delhi NCT,DLI,OLD DELHI,NR,"Shyama Prasad Mukherji Marg, Delhi NCT",
,,,Feature,Gujarat,DOLK,Dholikua,WR,"Gujarat, Gujarat",
Point,81.704606,21.33807,Feature,,MDH,MANDHAR,,,
Point,81.755534,21.426336000000003,Feature,,SLH,SILIARI,,,
Point,81.7800294,21.4976724,Feature,,BKTH,BAIKUNTH,,,
Point,75.15435,12.213321,Feature,Kerala,CHV,CHARVATTUR,SR,"Kasaragod district, Kerala",
Point,75.168292,12.179818,Feature,Kerala,CDRA,CHANDERA,SR,"Kasaragod, Kerala",
Point,82.077189,21.961973,Feature,,BYL,BELHA,,,
Point,78.620151,10.748083000000001,Feature,,PUG,PUNGGUDI,,,
Point,78.685355,10.794067,Feature,,TPJ,TIRUCHIRAPPALLI,,,
Point,82.112168,22.003082,Feature,,CHBT,CHAKARBHATHA,,,
Point,72.8399187915,27.733596247399998,Feature,Rajasthan,DTRD,Diyatara Road,?,"Diyatra, Rajasthan",
Point,83.94878100000001,21.815777,Feature,,IB,IB,,,
,,,Feature,Bangladesh,DSNB,Darsana Border,?,"Chuadanga, Bangladesh",
Point,87.32845599999999,22.341431999999998,Feature,,KGP,KHARAGPUR JN,,,
Point,88.11604889590001,22.4778756365,Feature,,FLR,PHULESWAR,,,
Point,89.5868746,26.0707762,Feature,West Bengal,DHH,Dinhata,NFR,"Dinhata, West Bengal",
Point,88.399338,22.308871,Feature,West Bengal,DKDP,Dakshin Durgapur,ER,"Dakshin Durgapur, West Bengal",
Point,88.3332302,26.8521353,Feature,West Bengal,DJRZ,To Darjeeling,NFR,"Darjeeling, West Bengal",
Point,95.30695200000001,27.367712,Feature,Assam,DJG,DULIAJAN,NFR,"Duliajan, Assam",
Point,95.0806742816,27.4642265659,Feature,Assam,DKM,DIKOM,NFR,"A T Rd, Assam",
Point,87.9869386938,25.6464732123,Feature,Bihar,DHNA,Dhachna,NFR,"National Highway 34, Bihar",
Point,85.3141277319,24.929548151899997,Feature,,JTIN,Jethian,,,
,,,Feature,Madhya Pradesh,DURP,Durgapuri,NCR,"Khojeepura, Madhya Pradesh",
Point,92.16824700000001,24.366946,Feature,Tripura,DMR,Dharmanagar,NFR,"Dharmanagar, Tripura",
Point,88.459855,22.315994,Feature,West Bengal,DPDP,Dhapdhapi,ER,"Dhapdhapi, West Bengal",
Point,74.6579341054894,29.44410399265112,Feature,Rajasthan,ENB,Ellenabad,NWR,"State Highway 23, Rajasthan",
Point,92.477671,24.505297000000002,Feature,Assam,DLCR,Dullabcherra,NFR,"Anipur Nivia Rd, Assam",
Point,78.86207,21.706411,Feature,Madhya Pradesh,DVH,Devi Halt,SECR,"Devi, Madhya Pradesh",
Point,92.61368900000001,26.444446,Feature,Assam,DGX,Dagaon,NFR,"Mathaouri Rd, Assam",
Point,75.32336400000001,28.579787000000003,Feature,Rajasthan,DKWA,Dokwa,NWR,"National Highway 65, Rajasthan",
Point,76.2042468,13.08842214,Feature,Karnataka,DUH,Dudda,SWR,"Dudda, Karnataka",
Point,74.768847,20.887752,Feature,Maharashtra,DHI,Dhule,CR,"Dhule, Maharashtra",
Point,88.441145,23.483546,Feature,West Bengal,DHU,Dhubulia,ER,"Nadia, West Bengal",
Point,75.73412167570001,12.9040478098,Feature,Karnataka,DOGL,Donigal,SWR,"Mangalore - Bangalore Hwy, Karnataka",
Point,79.35638399999999,10.944384000000001,Feature,Tamil Nadu,DSM,DARASURAM,SR,"Kumbakonam, Tamil Nadu",
Point,76.051191,22.977556,Feature,Madhya Pradesh,DWX,DEWAS,WR,"Dewas, Madhya Pradesh",
Point,72.796892,25.895799,Feature,Rajasthan,DOR,DUNDARA,NWR,"Dhundhara, Rajasthan",
Point,86.782638,25.908513,Feature,Bihar,DMH,Dauram Madhepura,ECR,"Madhepura, Bihar",
Point,74.25159995444119,29.76082671390587,Feature,Rajasthan,DPK,Dholipal,NWR,"Dholipal, Rajasthan",
Point,74.653432493,26.411579930800002,Feature,Rajasthan,AHO,ADARSHNAGAR,NWR,"Ajmer, Rajasthan",
Point,75.467351,32.134789,Feature,Punjab,DNN,Dina Nagar,NR,"Dinanagar, Punjab",
Point,82.74651899999999,18.365186,Feature,Orissa,DPC,Darliput,ECoR,"Darliput, Orissa",
Point,68.980434,22.251023,Feature,Gujarat,DWK,DWARKA,WR,"Dwarka, Gujarat",
Point,81.039019,21.101186000000002,Feature,,RJN,RAJ NANDGAON,,,
,,,Feature,Maharashtra,DWM,Darwha Moti Bagh Junction,CR,"Darwha, Maharashtra",
Point,74.619546,26.395604000000002,Feature,Rajasthan,DOZ,DAURAI,NWR,"Madar, Rajasthan",
Point,81.09869,21.140859000000003,Feature,,PMS,PARMALKASA,,,
Point,76.4585689563,30.3792190643,Feature,Punjab,DOC,Daun Kalan,NR,"National Highway 64, Punjab",
Point,81.35973,21.15958,Feature,Chhattisgarh,MXA,MARAUDA,SECR,"Bhilai, Chhattisgarh",
,,,Feature,West Bengal,ER08,Kalinagar,ER,"State Highway 6, West Bengal",
Point,81.009932,25.039892,Feature,Uttar Pradesh,BQF,BARAHMUAFI,WCR,"Uttar Pradesh, Uttar Pradesh",
Point,80.009808,23.298434999999998,Feature,Madhya Pradesh,DOE,DEORI,WCR,"Jabalpur, Madhya Pradesh",
Point,76.8264017633,22.0812732116,Feature,Madhya Pradesh,DRHI,DAGARHKERI,WCR,"State Highway 15, Madhya Pradesh",
Point,76.36406699999999,21.641314,Feature,Madhya Pradesh,DGN,DONGARGAON,CR,"Borgaon, Madhya Pradesh",
Point,74.02714900000001,20.072296,Feature,,KBSN,KASBE-SUKENE,,,
Point,73.973978,20.046948,Feature,,KW,KHERVADI,,,
Point,73.910456,20.01601,Feature,,ODHA,ODHA,,,
Point,73.841897,19.947627,Feature,,NK,NASIK ROAD,,,
Point,73.815119,19.852905,Feature,,LT,LAHAVIT,,,
Point,72.928041,19.128181,Feature,,KJMG,KANJUR MARG,,,
Point,72.908591,19.085984999999997,Feature,,GC,GHATKOPAR,,,
Point,72.89173899999999,19.070320000000002,Feature,,LTT,LOKMANYA TILAK TERM,,,
Point,73.805352,24.606987,Feature,Rajasthan,DRB,Debari,NWR,"Debari, Rajasthan",
Point,77.293521,28.846965,Feature,Uttar Pradesh,FAP,FAKHARPUR HALT,NR,"Fakharpur, Uttar Pradesh",
Point,77.293154,28.673098,Feature,Delhi NCT,DSA,DELHI SHAHDARA,NR,"Circular Rd, Delhi NCT",
Point,83.60480199999999,25.600279999999998,Feature,Uttar Pradesh,GZT,GHAZIPUR GHAT,NER,"Ghazipur, Uttar Pradesh",
Point,78.54751,10.889271,Feature,Tamil Nadu,PGN,PERUGAMANI,SR,"Nagappattinam - Trichy - Karur- Coimbatore - Mettupalayam - Ooty - Gundlupet Road(Vandikara Street), Tamil Nadu",
Point,93.72781599999999,25.905701999999998,Feature,Nagaland,DMV,DIMAPUR,NFR,"Dimapur, Nagaland",
Point,74.31403358,15.31333714,Feature,Karnataka,DWF,DUDH SAGAR WATER FALLS,SWR,"National Highway 4A, Karnataka",
Point,74.026016,18.455828999999998,Feature,Maharashtra,FSG,PHURSUNGI,CR,"Phursungi, Maharashtra",
Point,88.49634,23.229896999999998,Feature,West Bengal,FLU,Phulia,ER,"Fulia, West Bengal",
Point,85.59273,22.167964,Feature,Jharkhand,DPS,Dangoaposi,SER,"Nurda, Jharkhand",
Point,88.136032,22.066831,Feature,West Bengal,DZKT,Durga Chak Town,SER,"Haldia, West Bengal",
Point,72.835426,19.00694,Feature,Maharashtra,EPR,Mumbai Elphinstone Road,WR,"Mumbai, Maharashtra",
Point,92.33263099999999,24.665398,Feature,Assam,ELL,Eraligu,NFR,"Eraligu, Assam",
Point,83.668324,25.419424,Feature,,DLN,DILDARNAGAR JN,,,
Point,85.2908951074,25.4345036206,Feature,Bihar,DNWH,Daniyawan Bazar Halt,?,"Daniawan, Bihar",
Point,82.511544,25.252404,Feature,Uttar Pradesh,AHM,AHIMANPUR,NER,"St Ravidas Nagar, Uttar Pradesh",
Point,73.23495299999999,25.235808,Feature,Rajasthan,FA,FALNA,NWR,"Falna, Rajasthan",
Point,74.52193700000001,30.841607,Feature,Punjab,DODH,Dodh,NR,"State Highway 20, Punjab",
Point,81.87998999999999,25.44265,Feature,Uttar Pradesh,DRGJ,DARAGANJ,NER,"Allahabad, Uttar Pradesh",
Point,72.032364,24.506528,Feature,Gujarat,DQN,Dhanera,NWR,"Dhanera, Gujarat",
Point,87.254975,24.289527,Feature,Jharkhand,DUMK,Dumka,ER,"Dumka, Jharkhand",
Point,78.696348,10.857918,Feature,,SRGM,SRIRANGAM,,,
Point,78.709755,10.791837,Feature,,GOC,PONMALAI GOLDEN ROCK,,,
Point,88.15527399999999,22.082011,Feature,West Bengal,DZK,Durgachak,SER,"Haldia, West Bengal",
Point,78.702834,10.829084,Feature,,TPTN,TIRUCHIRAPALI TOWN,,,
Point,78.702346,10.877948,Feature,,UKV,UTTAMARKOVIL,,,
Point,78.720236,10.881112,Feature,,BXS,PICHCHANDARKOVL,,,
Point,78.757917,10.872869000000001,Feature,,VLDE,VALADI,,,
Point,78.78619599999999,10.873068,Feature,,MAND,MANDURAI,,,
Point,78.813672,10.875733,Feature,,LLI,LALGUDI,,,
Point,78.855173,10.895833999999999,Feature,,KTTR,KATTUR,,,
Point,78.91757299999999,10.940214,Feature,,PMB,PULLAMBADI,,,
Point,78.948759,10.966118999999999,Feature,,KKPM,KALLAKKUDI PLGH,,,
Point,79.00542629819999,11.0256145326,Feature,,KLGM,KALLAGAM,,,
Point,79.0368619916,11.095633418,Feature,,SLTH,SILLAKKUDI,,,
Point,79.06831799999999,11.150035,Feature,,ALU,ARIYALUR,,,
Point,79.109674,11.222726000000002,Feature,,OTK,OTTAKOVIL,,,
Point,79.13844999999999,11.242453000000001,Feature,,VER,VELLUR HALT,,,
Point,79.168778,11.256462,Feature,,SNDI,SENDURAI,,,
Point,79.20580299999999,11.318107,Feature,,MTUR,MATHUR,,,
Point,79.2197551199,11.371003803499999,Feature,,ICG,ICHCHANGADU,,,
Point,79.219978,11.397962999999999,Feature,,PNDM,PENNADAM,,,
Point,79.24125000000001,11.436374,Feature,,TLNR,TALANALLUR,,,
Point,79.279462,11.482273000000001,Feature,,VRT,VRIDDHACHALM TN,,,
Point,80.938771,16.468807,Feature,Andhra Pradesh,DPD,DOSAPADU,SCR,"Krishna, Andhra Pradesh",
Point,75.03507563844323,29.160244032368652,Feature,Rajasthan,GAMI,Gogameri,NWR,"MDR 18, Rajasthan",
Point,76.758368,18.476969999999998,Feature,Maharashtra,GANI,GHARNI,?,"MSH3, Maharashtra",
Point,77.689981,19.274562,Feature,Maharashtra,DVN,DEVTHANA,SCR,"Nanded, Maharashtra",
Point,77.480363,28.730283,Feature,Uttar Pradesh,DXH,DUHAI,NR,"Uttar Pradesh, Uttar Pradesh",
Point,86.9930409827,25.010329682000002,Feature,Bihar,DWLE,Dhauni,ER,"Dhauni, Bihar",
Point,75.86660300000001,30.372740999999998,Feature,Punjab,DUI,DHURI JN,NR,"Dhuri, Punjab",
Point,74.971043,28.000728000000002,Feature,Rajasthan,FPS,Fatehpur Shekhawati,NWR,"Fatehpur, Rajasthan",
Point,82.109076,26.316418,Feature,Uttar Pradesh,DWJ,DWARKAGANJ,NR,"Sultanpur, Uttar Pradesh",
Point,73.0869,19.218218,Feature,,DI,DOMBIVILI,,,
Point,72.928312,19.11196,Feature,,VK,VIKHROLI,,,
Point,72.897181,19.079258,Feature,,VVH,VIDYAVIHAR,,,
Point,72.76318500000001,19.882845,Feature,Maharashtra,VGN,VANGAON,WR,"Thane, Maharashtra",
,,,Feature,Bihar,GALG,GoldingGanj,?,"GoldingGanj, Bihar",
Point,85.2322638,25.2224815,Feature,Bihar,EKR,Ekangarsarai,ECR,"Ekangar Sarai, Bihar",
Point,77.010739,28.489165,Feature,Haryana,GGN,GURGAON,NR,"Gurgaon, Haryana",
Point,75.616682,29.893255,Feature,Punjab,DTW,DATEWAS,NR,"Bareta, Punjab",
Point,88.223984,22.500255999999997,Feature,West Bengal,NAI,Nangi,ER,"Kolkata, West Bengal",
Point,76.828486,28.467066,Feature,Haryana,FN,Farukhnagar,NR,"Gurgaon, Haryana",
Point,70.79558800000001,21.972471,Feature,Gujarat,GDL,GONDAL,WR,"Gondal, Gujarat",
Point,84.52017599999999,27.269838999999997,Feature,Bihar,GAH,Gawnaha,ECR,"Pashchim Champaran, Bihar",
Point,76.628452,27.731813000000002,Feature,Rajasthan,GAL,GHATLA,NWR,"State Highway 14, Rajasthan",
Point,70.0786586,23.077052700000003,Feature,Gujarat,AI,ADIPUR,WR,"Dist. Kachchh, Gujarat",
Point,72.832659,18.986789,Feature,Maharashtra,CHG,MUMBAI CHINCHPOKLI,CR,"Mumbai, Maharashtra",
Point,81.35453600000001,18.907733,Feature,Chhattisgarh,DWZ,Dantewara,ECoR,"Dantewada, Chhattisgarh",
Point,71.499375,22.712403000000002,Feature,Gujarat,DXR,DIGSAR,WR,"State Highway 17, Gujarat",
Point,75.673338,23.009106,Feature,Madhya Pradesh,FTD,Fatehabad Chowk Junction,WR,"Indore, Madhya Pradesh",
Point,76.39169434200001,28.291078574500002,Feature,Haryana,DZB,Dahina Zainabad,NWR,"Tumna Rd, Haryana",
Point,79.67348799999999,12.956333,Feature,Tamil Nadu,TMLP,TIRUMALPUR,SR,"Tirumalpur, Tamil Nadu",
Point,79.7120436792,12.841137186300001,Feature,Tamil Nadu,CJE,KANCHIPURAM EAST,SR,"Kanchipuram, Tamil Nadu",
Point,87.378973,23.803358,Feature,West Bengal,DUJ,DUBRAJPUR,ER,"Dubrajpur, West Bengal",
Point,91.977861,26.173306,Feature,Assam,DGU,DIGARU,NFR,"Digaru, Assam",
Point,92.1395124182,26.1204333815,Feature,Assam,BRHU,BARAHU,NFR,"National Highway 37, Assam",
Point,92.36716,26.189127,Feature,Assam,DML,DHARAMTUL,NFR,"Dharamtul, Assam",
Point,83.38771,27.326628,Feature,Uttar Pradesh,BHGP,Bhagirathpur,NER,"National Highway 29, Uttar Pradesh",
Point,92.880626,25.981050999999997,Feature,Assam,DHRY,DHALPUKHURI,NFR,"Hojai Rd, Assam",
Point,93.225136,25.755626,Feature,Assam,BRLF,BAR LANGFER S,NFR,"Lumding, Assam",
Point,94.4827626898,26.783438032899998,Feature,Assam,SLX,SELENG HAT,NFR,"National Highway 61, Assam",
Point,94.93525791020001,27.463606565899997,Feature,Assam,DBRG,DIBRUGARH,NFR,"Dibrugarh, Assam",
Point,80.6674744,26.9601891,Feature,,DIL,DILAWARNAGAR,,,
Point,83.396867,25.54457,Feature,Uttar Pradesh,NDJ,NANDGANJ,NER,"National Highway 29, Uttar Pradesh",
Point,79.87601000000001,28.603253,Feature,Uttar Pradesh,DYU,DIYURI,NER,"Diyuri, Uttar Pradesh",
Point,74.880117,32.706975,Feature,Jammu and Kashmir,JAT,JAMMU TAWI,NR,"Jammu Cantt, Jammu and Kashmir",
Point,75.668807,32.184403,Feature,Himachal Pradesh,KNDI,KANDRORI,NR,"District Kangra Pin- 176402, Himachal Pradesh",
Point,81.248588,26.182799,Feature,Uttar Pradesh,DYP,Daryapur,NR,"National Highway 24B, Uttar Pradesh",
Point,74.63586428650001,29.9125697133,Feature,Punjab,BMK,BIRANG KHERA,NWR,"MDR 105, Punjab",
Point,73.616355,28.363519,Feature,Rajasthan,DHRR,DHIRERA,NWR,"Bikaner, Rajasthan",
Point,84.00154,25.744108999999998,Feature,Uttar Pradesh,CBN,CHIT BARAGAON,NER,"Chitbaragaon, Uttar Pradesh",
Point,84.725004,25.788320000000002,Feature,,CPR,CHHAPRA,,,
Point,84.869395,25.748425,Feature,,DRI,DUMRI JUARA,,,
Point,85.16685100000001,25.696849,Feature,,SEE,SONPUR JN,,,
Point,83.12602199999999,25.557959,Feature,Uttar Pradesh,FRDH,Faridaha Halt,NER,"Aunrihar, Uttar Pradesh",
Point,72.50363,23.244576000000002,Feature,Gujarat,KLL,KALOL JN,WR,"Kalol, Gujarat",
Point,72.44125299999999,23.401485,Feature,Gujarat,DNW,DANGARWA,WR,"Jagudan, Gujarat",
Point,72.40022099999999,24.034518000000002,Feature,Gujarat,CHP,CHHAPI,WR,"Banaskantha, Gujarat",
Point,73.039834,24.791042,Feature,Rajasthan,SOH,SIROHI ROAD,NWR,"Pindwara, Rajasthan",
Point,78.15535899999999,8.806109000000001,Feature,Tamil Nadu,TN,TUTICORIN,SR,"Thoothukudi, Tamil Nadu",
Point,87.320972,22.844562,Feature,West Bengal,GBA,GARHBETA,SER,"Medinipur, West Bengal",
Point,75.2308476031,12.0686868024,Feature,Kerala,ELM,ELIMALA,SR,"Kannur District, Kerala",
Point,85.52096599999999,26.426289,Feature,Bihar,GARA,Garha,ECR,"NH 77, Bihar",
Point,73.0615538,27.9358522,Feature,Rajasthan,GJN,Gajner,NWR,"National Highway 15, Rajasthan",
Point,88.404673,22.465958999999998,Feature,West Bengal,GIA,Garia,ER,"Kolkata, West Bengal",
Point,77.308161,8.212549,Feature,Tamil Nadu,ERL,ERANIEL,SR,"Kanyakumari, Tamil Nadu",
Point,79.316073,11.534965,Feature,,VRI,VRIDHACHALAM JN,,,
Point,79.30663799999999,11.676385,Feature,,MPLY,MEPPULIYUR,,,
Point,79.370923,11.778527,Feature,,PRKL,PARIKKAL,,,
Point,79.91149,12.531918999999998,Feature,,KGZ,KARUNGUZHI,,,
Point,80.17023400000001,17.171933,Feature,Andhra Pradesh,PNDP,PANDILLAPALLI,SCR,"Pandillapalli Railway Station, Andhra Pradesh",
Point,75.05678,17.172707,Feature,Maharashtra,GLV,GULVANCHI,CR,"Jath Rd, Maharashtra",
Point,76.929697,28.43755,Feature,Haryana,GHH,GARHI HARSARU,NR,"Gurgaon, Haryana",
Point,69.90809078,22.0539696502,Feature,Gujarat,GOP,GOP JAM,WR,"State Highway 27, Gujarat",
Point,81.302351,20.948836,Feature,Chhattisgarh,GDZ,Gundardehi,SECR,"Gundardehi, Chhattisgarh",
Point,74.663342,30.201319,Feature,Punjab,GDB,GIDDARBAHA,NR,"Giddarbaha, Punjab",
Point,75.871735,29.585509000000002,Feature,Punjab,GJW,Gajuwala,NR,"State Highway 2, Punjab",
Point,85.82892199999999,23.802650999999997,Feature,,GMIA,GUMIA,ECR,,
Point,78.141225,28.005897,Feature,Uttar Pradesh,GDHA,GODHA,NR,"Godha, Uttar Pradesh",
Point,88.254223,27.008643,Feature,West Bengal,GHUM,Ghoom,NFR,"Darjeeling, West Bengal",
,,,Feature,Gujarat,GNPT,Ganpatpura,WR,"Gujarat, Gujarat",
Point,78.019628,29.754037999999998,Feature,,LRJ,LAKSAR JN,,,
Point,86.011307,25.142617,Feature,Jharkhand,GSDH,GARSANDA HALT,ECR,"Garsanda, Jharkhand",
Point,78.888017,21.714043999999998,Feature,Madhya Pradesh,GELA,Ghadela Halt,SECR,"State Highway 19, Madhya Pradesh",
Point,83.8132154,24.1751953,Feature,Jharkhand,GHQ,GARHWA,ECR,"Garhwa, Jharkhand",
Point,80.987594,16.429888,Feature,Andhra Pradesh,GDV,GUDIVADA JN,SCR,"Krishna District, Andhra Pradesh",
Point,82.519981,24.217437999999998,Feature,Madhya Pradesh,GNDI,GONDWALI,WCR,"Bargawa, Madhya Pradesh",
Point,83.031939,25.326563999999998,Feature,,KEI,KASHI,,,
Point,83.0384061804,25.315887671800002,Feature,,BBRM,BABA BHAGWAN RAM HALT,,,
Point,83.071351,25.29701,Feature,,VYN,VYASNAGAR,,,
Point,84.12283778,25.09724423,Feature,Bihar,GNK,Garhnokha,ECR,"State Highway 12, Bihar",
Point,83.102203,25.274869,Feature,,BHBV,BLOCK HUT B,,,
Point,82.986468,25.327281,Feature,,BSB,VARANASI JN,,,
Point,77.5510144354,22.5120383739,Feature,Madhya Pradesh,DKI,DHARMKUNDI,WCR,"Hoshangabad, Madhya Pradesh",
